Source,Target,Weight
宁波乾浩投资有限公司,上海人寿保险股份有限公司-万能产品1,1
宁波龙象进出口贸易有限公司,汇源(香港)有限公司,1
宁波龙象进出口贸易有限公司,上海人寿保险股份有限公司-万能产品1,1
汇源(香港)有限公司,上海人寿保险股份有限公司-万能产品1,1
连云港港口集团有限公司,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1
连云港港口集团有限公司,中信建投证券股份有限公司,1
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),中信建投证券股份有限公司,1
南方希望实业有限公司,新希望集团有限公司,1
南方希望实业有限公司,西藏思壮投资咨询有限公司,1
南方希望实业有限公司,西藏善诚投资咨询有限公司,1
南方希望实业有限公司,拉萨开发区和之望实业有限公司,1
南方希望实业有限公司,成都美好房屋开发有限公司,1
新希望集团有限公司,西藏思壮投资咨询有限公司,1
新希望集团有限公司,西藏善诚投资咨询有限公司,1
新希望集团有限公司,拉萨开发区和之望实业有限公司,1
新希望集团有限公司,成都美好房屋开发有限公司,1
西藏思壮投资咨询有限公司,西藏善诚投资咨询有限公司,1
西藏思壮投资咨询有限公司,拉萨开发区和之望实业有限公司,1
西藏思壮投资咨询有限公司,成都美好房屋开发有限公司,1
西藏善诚投资咨询有限公司,拉萨开发区和之望实业有限公司,1
西藏善诚投资咨询有限公司,成都美好房屋开发有限公司,1
拉萨开发区和之望实业有限公司,成都美好房屋开发有限公司,1
湖南华菱钢铁集团有限责任公司,深圳市前海久银投资基金管理有限公司-湖南国企创新私募投资基金,1
湖南华菱钢铁集团有限责任公司,四川郎信投资有限责任公司,1
湖南华菱钢铁集团有限责任公司,江阴金汇投资有限公司,1
湖南华菱钢铁集团有限责任公司,四川峨胜水泥集团股份有限公司,1
湖南华菱钢铁集团有限责任公司,前海人寿保险股份有限公司-分红保险产品华泰组合,1
深圳市前海久银投资基金管理有限公司-湖南国企创新私募投资基金,四川郎信投资有限责任公司,1
深圳市前海久银投资基金管理有限公司-湖南国企创新私募投资基金,江阴金汇投资有限公司,1
深圳市前海久银投资基金管理有限公司-湖南国企创新私募投资基金,四川峨胜水泥集团股份有限公司,1
深圳市前海久银投资基金管理有限公司-湖南国企创新私募投资基金,前海人寿保险股份有限公司-分红保险产品华泰组合,1
四川郎信投资有限责任公司,江阴金汇投资有限公司,1
四川郎信投资有限责任公司,四川峨胜水泥集团股份有限公司,1
四川郎信投资有限责任公司,前海人寿保险股份有限公司-分红保险产品华泰组合,1
江阴金汇投资有限公司,四川峨胜水泥集团股份有限公司,1
江阴金汇投资有限公司,前海人寿保险股份有限公司-分红保险产品华泰组合,1
四川峨胜水泥集团股份有限公司,前海人寿保险股份有限公司-分红保险产品华泰组合,1
辽宁海通新能源低碳产业股权投资基金有限公司,上海祥禾泓安股权投资合伙企业(有限合伙),1
